"","eeacellcode","yearmonth","basisofrecord","datasetkey","countrycode","occurrences","isCitizenScience","year","month","Floppy"
"31699","10kmE540N427","2020-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",1,1,2020,6,NA
"31700","10kmE540N427","2019-10","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",1,1,2019,10,NA
"31701","10kmE540N427","2019-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",1,1,2019,9,NA
"31702","10kmE540N427","2019-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",1,1,2019,7,NA
"31703","10kmE541N161","2018-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",3,1,2018,5,NA
"31704","10kmE541N179","2015-06","MATERIAL_SAMPLE","e73369d9-fa93-47f9-932c-e101b6dd8507","GR",8,0,2015,6,NA
"31705","10kmE541N179","2015-06","PRESERVED_SPECIMEN","e73369d9-fa93-47f9-932c-e101b6dd8507","GR",1,0,2015,6,NA
"31706","10kmE541N179","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31707","10kmE541N201","2022-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,10,NA
"31708","10kmE541N201","2022-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,6,NA
"31709","10kmE541N201","2022-05","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",2,1,2022,5,NA
"31710","10kmE541N202","2023-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2023,9,NA
"31711","10kmE541N202","2015-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2015,4,NA
"31712","10kmE541N202","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2009,4,NA
"31713","10kmE541N203","2023-05","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,5,NA
"31714","10kmE541N203","2022-05","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",2,1,2022,5,NA
"31715","10kmE541N203","2022-03","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2022,3,NA
"31716","10kmE541N204","1905-06","PRESERVED_SPECIMEN","064508e2-255e-4d82-9f13-05d73476cc03","GR",1,0,1905,6,NA
"31717","10kmE541N424","1864-08","PRESERVED_SPECIMEN","85f9137e-8aec-4e0b-9ed6-0af4dbe491e8","RU",1,0,1864,8,NA
"31718","10kmE541N426","2023-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",2,1,2023,9,NA
"31719","10kmE541N426","2023-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",3,1,2023,7,NA
"31720","10kmE541N426","2021-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","RU",1,0,2021,7,NA
"31721","10kmE541N426","2021-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",2,1,2021,7,NA
"31722","10kmE541N427","2023-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",1,1,2023,9,NA
"31723","10kmE541N427","2021-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","RU",1,0,2021,8,NA
"31724","10kmE541N427","2020-07","HUMAN_OBSERVATION","28b85661-dc35-4dfc-acb3-6f0dc34ee716","RU",1,0,2020,7,NA
"31725","10kmE541N427","1954-09","PRESERVED_SPECIMEN","85f9137e-8aec-4e0b-9ed6-0af4dbe491e8","RU",1,0,1954,9,NA
"31726","10kmE541N427","1954-09","PRESERVED_SPECIMEN","902c8fe7-8f38-45b0-854e-c324fed36303","RU",1,0,1954,9,NA
"31727","10kmE542N161","2023-05","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,5,NA
"31728","10kmE542N161","2022-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,6,NA
"31729","10kmE542N161","2020-01","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2020,1,NA
"31730","10kmE542N161","2018-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2018,5,NA
"31731","10kmE542N184","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31732","10kmE542N200","2023-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,6,NA
"31733","10kmE542N200","2022-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",2,1,2022,6,NA
"31734","10kmE542N425","2023-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","RU",1,1,2023,7,NA
"31735","10kmE543N175","2023-04","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2023,4,NA
"31736","10kmE543N175","2018-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2018,5,NA
"31737","10kmE543N183","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31738","10kmE543N185","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31739","10kmE544N157","2021-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,9,NA
"31740","10kmE544N160","2020-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2020,10,NA
"31741","10kmE544N160","2019-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2019,5,NA
"31742","10kmE544N160","2015-04","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2015,4,NA
"31743","10kmE544N161","2023-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2023,5,NA
"31744","10kmE544N183","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31745","10kmE544N200","2023-03","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2023,3,NA
"31746","10kmE544N200","2022-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2022,9,NA
"31747","10kmE544N200","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",2,0,2019,5,NA
"31748","10kmE544N200","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31749","10kmE545N168","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31750","10kmE545N168","2020-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2020,9,NA
"31751","10kmE545N170","2018-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2018,5,NA
"31752","10kmE545N183","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31753","10kmE545N185","2011-05","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",2,0,2011,5,NA
"31754","10kmE545N185","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",2,0,2005,10,NA
"31755","10kmE545N191","2022-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,8,NA
"31756","10kmE545N191","2015-07","MATERIAL_SAMPLE","e73369d9-fa93-47f9-932c-e101b6dd8507","GR",28,0,2015,7,NA
"31757","10kmE545N191","2015-07","PRESERVED_SPECIMEN","e73369d9-fa93-47f9-932c-e101b6dd8507","GR",3,0,2015,7,NA
"31758","10kmE545N191","2006-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2006,9,NA
"31759","10kmE545N198","2020-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2020,8,NA
"31760","10kmE545N198","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31761","10kmE545N199","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31762","10kmE545N200","2022-10","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,10,NA
"31763","10kmE545N200","2021-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,7,NA
"31764","10kmE545N200","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31765","10kmE545N201","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31766","10kmE546N162","2009-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2009,6,NA
"31767","10kmE546N170","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31768","10kmE546N182","2019-09","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2019,9,NA
"31769","10kmE546N182","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31770","10kmE546N186","2022-08","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","GR",1,0,2022,8,NA
"31771","10kmE546N186","2011-05","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,5,NA
"31772","10kmE546N186","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31773","10kmE546N189","2022-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",2,0,2022,10,NA
"31774","10kmE546N189","2006-10","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2006,10,NA
"31775","10kmE546N197","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31776","10kmE546N198","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31777","10kmE546N199","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31778","10kmE546N200","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31779","10kmE546N200","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31780","10kmE546N201","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31781","10kmE547N169","2018-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2018,5,NA
"31782","10kmE547N184","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",2,0,2005,10,NA
"31783","10kmE547N187","2011-05","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,5,NA
"31784","10kmE547N187","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31785","10kmE547N188","2022-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,8,NA
"31786","10kmE547N200","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31787","10kmE547N206","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2009,4,NA
"31788","10kmE548N185","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31789","10kmE548N186","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31790","10kmE548N197","2022-06","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2022,6,NA
"31791","10kmE548N200","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31792","10kmE548N200","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31793","10kmE548N201","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31794","10kmE548N206","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31795","10kmE548N207","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2009,4,NA
"31796","10kmE549N167","2023-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,4,NA
"31797","10kmE549N170","2018-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2018,5,NA
"31798","10kmE549N185","2022-08","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,8,NA
"31799","10kmE549N199","2022-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,7,NA
"31800","10kmE549N199","2021-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",2,1,2021,7,NA
"31801","10kmE549N199","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31802","10kmE549N200","2021-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,6,NA
"31803","10kmE549N200","2019-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2019,5,NA
"31804","10kmE549N207","2022-01","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,1,NA
"31805","10kmE549N207","2017-06","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2017,6,NA
"31806","10kmE549N207","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",2,0,2009,4,NA
"31807","10kmE550N156","2023-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2023,5,NA
"31808","10kmE550N170","2022-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,6,NA
"31809","10kmE550N171","2018-05","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2018,5,NA
"31810","10kmE550N181","2020-11","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2020,11,NA
"31811","10kmE550N182","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31812","10kmE550N188","2022-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,7,NA
"31813","10kmE550N200","2003-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2003,4,NA
"31814","10kmE551N168","2010-08","PRESERVED_SPECIMEN","902c8fe7-8f38-45b0-854e-c324fed36303","GR",1,0,2010,8,NA
"31815","10kmE551N173","2021-11","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,11,NA
"31816","10kmE551N181","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31817","10kmE551N182","2011-05","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,5,NA
"31818","10kmE551N189","1972-05","PRESERVED_SPECIMEN","aab0cf80-0c64-11dd-84d1-b8a03c50a862","GR",1,0,1972,5,NA
"31819","10kmE552N175","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31820","10kmE552N175","2021-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,6,NA
"31821","10kmE552N180","2022-01","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","GR",1,0,2022,1,NA
"31822","10kmE552N180","2021-12","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","GR",1,0,2021,12,NA
"31823","10kmE552N181","2005-09","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,9,NA
"31824","10kmE552N208","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",2,0,2009,4,NA
"31825","10kmE552N209","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2009,4,NA
"31826","10kmE552N209","1971-07","PRESERVED_SPECIMEN","aab0cf80-0c64-11dd-84d1-b8a03c50a862","GR",1,0,1971,7,NA
"31827","10kmE553N181","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31828","10kmE553N209","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2009,4,NA
"31829","10kmE554N174","2022-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,6,NA
"31830","10kmE554N178","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31831","10kmE554N181","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",2,0,2011,4,NA
"31832","10kmE554N181","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31833","10kmE554N192","1986-05","PRESERVED_SPECIMEN","aab0cf80-0c64-11dd-84d1-b8a03c50a862","GR",1,0,1986,5,NA
"31834","10kmE554N207","2022-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2022,7,NA
"31835","10kmE554N208","2022-07","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","GR",1,0,2022,7,NA
"31836","10kmE554N209","2017-05","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2017,5,NA
"31837","10kmE554N209","2015-09","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2015,9,NA
"31838","10kmE554N209","2015-06","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2015,6,NA
"31839","10kmE554N210","2009-04","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2009,4,NA
"31840","10kmE554N502","2001-07","PRESERVED_SPECIMEN","902c8fe7-8f38-45b0-854e-c324fed36303","RU",1,0,2001,7,NA
"31841","10kmE555N146","2023-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,4,NA
"31842","10kmE555N146","2022-07","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,7,NA
"31843","10kmE555N146","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",2,1,2022,4,NA
"31844","10kmE555N146","2010-03","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2010,3,NA
"31845","10kmE555N149","2023-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,6,NA
"31846","10kmE555N149","2019-03","HUMAN_OBSERVATION","bafa5083-8081-42f8-9201-04c511f45098","GR",1,0,2019,3,NA
"31847","10kmE555N173","2022-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,10,NA
"31848","10kmE555N173","2022-03","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2022,3,NA
"31849","10kmE555N175","2019-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2019,4,NA
"31850","10kmE555N176","2022-11","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,11,NA
"31851","10kmE555N176","2021-10","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,10,NA
"31852","10kmE555N178","2018-02","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2018,2,NA
"31853","10kmE555N208","2022-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","GR",1,0,2022,7,NA
"31854","10kmE555N209","2023-09","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2023,9,NA
"31855","10kmE555N209","2023-06","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",2,1,2023,6,NA
"31856","10kmE555N209","2021-09","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2021,9,NA
"31857","10kmE555N209","2021-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,6,NA
"31858","10kmE555N209","2021-06","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2021,6,NA
"31859","10kmE555N209","2017-09","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",2,1,2017,9,NA
"31860","10kmE556N174","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31861","10kmE556N174","2015-05","MATERIAL_SAMPLE","e73369d9-fa93-47f9-932c-e101b6dd8507","GR",20,0,2015,5,NA
"31862","10kmE556N174","2015-05","PRESERVED_SPECIMEN","e73369d9-fa93-47f9-932c-e101b6dd8507","GR",3,0,2015,5,NA
"31863","10kmE556N178","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31864","10kmE556N179","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31865","10kmE556N180","2005-10","PRESERVED_SPECIMEN","85714c48-f762-11e1-a439-00145eb45e9a","GR",1,0,2005,10,NA
"31866","10kmE556N181","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31867","10kmE556N209","2021-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2021,6,NA
"31868","10kmE556N209","2019-05","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",2,1,2019,5,NA
"31869","10kmE556N209","2017-05","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2017,5,NA
"31870","10kmE556N209","2015-06","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2015,6,NA
"31871","10kmE557N146","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31872","10kmE557N146","2015-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2015,4,NA
"31873","10kmE557N149","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31874","10kmE557N149","1996-05","PRESERVED_SPECIMEN","857bce66-f762-11e1-a439-00145eb45e9a","GR",1,0,1996,5,NA
"31875","10kmE557N172","2020-06","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2020,6,NA
"31876","10kmE557N178","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31877","10kmE557N210","2015-05","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2015,5,NA
"31878","10kmE558N149","2022-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,10,NA
"31879","10kmE558N149","2017-05","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2017,5,NA
"31880","10kmE558N172","2022-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2022,4,NA
"31881","10kmE558N173","1968-06","PRESERVED_SPECIMEN","aab0cf80-0c64-11dd-84d1-b8a03c50a862","GR",1,0,1968,6,NA
"31882","10kmE558N174","1968-06","PRESERVED_SPECIMEN","aab0cf80-0c64-11dd-84d1-b8a03c50a862","GR",1,0,1968,6,NA
"31883","10kmE558N177","2011-04","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2011,4,NA
"31884","10kmE558N187","2003-09","PRESERVED_SPECIMEN","aab0cf80-0c64-11dd-84d1-b8a03c50a862","GR",1,0,2003,9,NA
"31885","10kmE558N211","2023-05","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2023,5,NA
"31886","10kmE558N211","2022-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","GR",1,1,2022,5,NA
"31887","10kmE558N211","2017-07","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2017,7,NA
"31888","10kmE558N211","2017-05","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","GR",1,1,2017,5,NA
"31889","10kmE558N211","2015-05","PRESERVED_SPECIMEN","85727f1e-f762-11e1-a439-00145eb45e9a","GR",1,0,2015,5,NA
"31890","10kmE559N149","2023-01","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","GR",1,1,2023,1,NA
